Zeit  1 - Langsame Messrate [s]	KMD1 [kN]	Vorne_links-v-control [mm]	Mitte_rechts-v [mm]	Vorne_rechts_v [mm]	Vorne_rechts_h_0_Grad [mm]	Vorne_mitte_h_0_Grad [mm]	Zeit  2 - Langsame Messrate [s]	Vorne_links_h_0_Grad [mm]	Mitte_h_0_Grad_1 [mm]	Mitte_h_0_Grad_2 [mm]	Mitte_h_90_Grad [mm]	Vorne_mitte_h_90_Grad_1 [mm]	Vorne_mitte_h_90_Grad_2 [mm]	Vorne_v_control [mm]	V_Mitte [mm]	Kraftges [kN]	Zeit [s]	Weg_soll []
589,60	28,60	-4,942	0,9064	-4,797	1,192	-0,1982	589,60	2,799	1,237	0,4905	4,145	0,9912	0,7293	-1,820	6,304	33,12	589,60	9,627	
589,80	28,59	-4,943	0,9068	-4,798	1,192	-0,1982	589,80	2,800	1,238	0,4908	4,146	0,9918	0,7294	-1,820	6,305	33,11	589,80	9,630	
590,00	28,60	-4,944	0,9071	-4,800	1,193	-0,1982	590,00	2,801	1,238	0,4911	4,148	0,9923	0,7294	-1,821	6,308	33,11	590,00	9,633	
590,20	28,60	-4,946	0,9073	-4,801	1,193	-0,1982	590,20	2,802	1,238	0,4914	4,149	0,9929	0,7295	-1,822	6,310	33,11	590,20	9,637	
590,40	28,60	-4,947	0,9075	-4,802	1,193	-0,1982	590,40	2,802	1,239	0,4918	4,151	0,9935	0,7297	-1,822	6,313	33,12	590,40	9,640	
590,60	28,60	-4,948	0,9079	-4,803	1,193	-0,1982	590,60	2,803	1,239	0,4921	4,152	0,9941	0,7299	-1,823	6,315	33,11	590,60	9,643	
590,80	28,61	-4,949	0,9084	-4,804	1,193	-0,1982	590,80	2,804	1,239	0,4924	4,153	0,9945	0,7300	-1,824	6,317	33,12	590,80	9,647	
591,00	28,61	-4,951	0,9089	-4,806	1,193	-0,1982	591,00	2,805	1,239	0,4927	4,154	0,9950	0,7301	-1,824	6,319	33,12	591,00	9,650	
591,20	28,62	-4,952	0,9095	-4,807	1,194	-0,1982	591,20	2,806	1,240	0,4930	4,155	0,9954	0,7302	-1,825	6,321	33,13	591,20	9,653	
591,40	28,61	-4,953	0,9102	-4,808	1,194	-0,1982	591,40	2,807	1,240	0,4934	4,156	0,9958	0,7302	-1,826	6,324	33,13	591,40	9,657	
591,60	28,62	-4,954	0,9110	-4,809	1,194	-0,1982	591,60	2,807	1,240	0,4938	4,157	0,9962	0,7303	-1,827	6,327	33,13	591,60	9,660	
591,80	28,63	-4,956	0,9124	-4,811	1,194	-0,1982	591,80	2,808	1,241	0,4941	4,159	0,9966	0,7304	-1,827	6,329	33,14	591,80	9,663	
592,00	28,64	-4,957	0,9135	-4,812	1,194	-0,1982	592,00	2,809	1,241	0,4945	4,160	0,9970	0,7305	-1,828	6,331	33,16	592,00	9,667	
592,20	28,66	-4,959	0,9145	-4,814	1,194	-0,1982	592,20	2,810	1,241	0,4949	4,161	0,9973	0,7307	-1,829	6,334	33,18	592,20	9,670	
592,40	28,67	-4,961	0,9156	-4,816	1,195	-0,1982	592,40	2,811	1,242	0,4953	4,163	0,9976	0,7308	-1,831	6,336	33,19	592,40	9,673	
592,60	28,69	-4,962	0,9162	-4,817	1,195	-0,1982	592,60	2,812	1,242	0,4958	4,165	0,9980	0,7310	-1,832	6,339	33,22	592,60	9,677	
592,80	28,69	-4,964	0,9175	-4,819	1,195	-0,1982	592,80	2,813	1,243	0,4964	4,167	0,9983	0,7312	-1,834	6,342	33,22	592,80	9,680	
593,00	28,70	-4,966	0,9189	-4,821	1,196	-0,1982	593,00	2,814	1,243	0,4969	4,170	0,9986	0,7314	-1,835	6,344	33,23	593,00	9,683	
593,20	28,70	-4,968	0,9204	-4,823	1,196	-0,1982	593,20	2,815	1,244	0,4975	4,172	0,9990	0,7317	-1,836	6,347	33,23	593,20	9,687	
593,40	28,71	-4,969	0,9213	-4,824	1,196	-0,1982	593,40	2,816	1,245	0,4980	4,174	0,9994	0,7319	-1,838	6,350	33,24	593,40	9,690	
593,60	28,71	-4,971	0,9224	-4,826	1,196	-0,1982	593,60	2,817	1,245	0,4985	4,176	0,9997	0,7321	-1,839	6,353	33,24	593,60	9,693	
593,80	28,71	-4,972	0,9231	-4,827	1,196	-0,1982	593,80	2,818	1,246	0,4989	4,178	1,000	0,7324	-1,840	6,355	33,23	593,80	9,697	
594,00	28,71	-4,974	0,9236	-4,829	1,197	-0,1982	594,00	2,820	1,246	0,4994	4,179	1,000	0,7325	-1,841	6,358	33,24	594,00	9,700	
594,20	28,72	-4,975	0,9239	-4,830	1,197	-0,1982	594,20	2,821	1,247	0,4999	4,180	1,001	0,7327	-1,842	6,361	33,24	594,20	9,703	
594,40	28,72	-4,977	0,9241	-4,832	1,197	-0,1982	594,40	2,822	1,247	0,5003	4,182	1,001	0,7329	-1,843	6,364	33,25	594,40	9,707	
594,60	28,73	-4,978	0,9248	-4,833	1,197	-0,1982	594,60	2,823	1,247	0,5008	4,183	1,002	0,7331	-1,844	6,367	33,25	594,60	9,710	
594,80	28,73	-4,979	0,9254	-4,834	1,197	-0,1982	594,80	2,824	1,248	0,5012	4,185	1,002	0,7334	-1,844	6,370	33,25	594,80	9,713	
595,00	28,72	-4,981	0,9262	-4,836	1,197	-0,1982	595,00	2,825	1,248	0,5016	4,186	1,003	0,7336	-1,845	6,372	33,24	595,00	9,717	
595,20	28,72	-4,982	0,9269	-4,837	1,198	-0,1982	595,20	2,826	1,248	0,5019	4,188	1,003	0,7339	-1,846	6,375	33,24	595,20	9,720	
595,40	28,72	-4,983	0,9277	-4,838	1,198	-0,1982	595,40	2,827	1,249	0,5022	4,189	1,004	0,7342	-1,847	6,378	33,23	595,40	9,723	
595,60	28,72	-4,985	0,9283	-4,840	1,198	-0,1982	595,60	2,828	1,249	0,5025	4,190	1,004	0,7345	-1,848	6,381	33,24	595,60	9,727	
595,80	28,72	-4,986	0,9289	-4,841	1,198	-0,1982	595,80	2,828	1,249	0,5028	4,192	1,004	0,7347	-1,848	6,384	33,23	595,80	9,730	
596,00	28,73	-4,987	0,9294	-4,842	1,198	-0,1982	596,00	2,829	1,250	0,5031	4,193	1,005	0,7349	-1,849	6,386	33,24	596,00	9,733	
596,20	28,73	-4,989	0,9300	-4,843	1,198	-0,1982	596,20	2,830	1,250	0,5034	4,194	1,005	0,7351	-1,850	6,389	33,23	596,20	9,737	
596,40	28,73	-4,990	0,9304	-4,844	1,199	-0,1982	596,40	2,831	1,250	0,5037	4,196	1,005	0,7352	-1,850	6,391	33,23	596,40	9,740	
596,60	28,73	-4,991	0,9311	-4,846	1,199	-0,1982	596,60	2,832	1,251	0,5040	4,197	1,006	0,7354	-1,851	6,393	33,24	596,60	9,743	
596,80	28,73	-4,992	0,9316	-4,847	1,199	-0,1982	596,80	2,833	1,251	0,5043	4,198	1,006	0,7355	-1,852	6,395	33,24	596,80	9,747	
597,00	28,74	-4,994	0,9321	-4,848	1,199	-0,1982	597,00	2,834	1,251	0,5046	4,199	1,006	0,7356	-1,853	6,398	33,24	597,00	9,750	
597,20	28,75	-4,995	0,9328	-4,849	1,199	-0,1982	597,20	2,835	1,252	0,5049	4,201	1,007	0,7358	-1,854	6,400	33,26	597,20	9,753	
597,40	28,75	-4,996	0,9334	-4,851	1,199	-0,1982	597,40	2,835	1,252	0,5052	4,202	1,007	0,7359	-1,855	6,402	33,26	597,40	9,757	
597,60	28,76	-4,998	0,9340	-4,852	1,200	-0,1982	597,60	2,836	1,252	0,5055	4,203	1,007	0,7360	-1,856	6,405	33,27	597,60	9,760	
597,80	28,76	-4,999	0,9344	-4,853	1,200	-0,1982	597,80	2,837	1,252	0,5059	4,205	1,008	0,7361	-1,857	6,408	33,27	597,80	9,763	
598,00	28,78	-5,001	0,9348	-4,855	1,200	-0,1981	598,00	2,838	1,253	0,5063	4,207	1,008	0,7362	-1,858	6,411	33,29	598,00	9,767	
598,20	28,80	-5,002	0,9353	-4,857	1,200	-0,1981	598,20	2,839	1,253	0,5067	4,209	1,008	0,7363	-1,859	6,414	33,32	598,20	9,770	
598,40	28,84	-5,005	0,9359	-4,860	1,201	-0,1981	598,40	2,840	1,253	0,5071	4,210	1,008	0,7363	-1,861	6,418	33,37	598,40	9,773	
598,60	28,85	-5,007	0,9377	-4,862	1,201	-0,1981	598,60	2,841	1,254	0,5077	4,213	1,009	0,7364	-1,863	6,423	33,38	598,60	9,777	
598,80	28,87	-5,009	0,9395	-4,864	1,201	-0,1981	598,80	2,842	1,254	0,5083	4,215	1,009	0,7365	-1,866	6,428	33,40	598,80	9,780	
599,00	28,88	-5,011	0,9413	-4,866	1,202	-0,1981	599,00	2,843	1,255	0,5090	4,219	1,009	0,7366	-1,868	6,433	33,41	599,00	9,783	
599,20	28,89	-5,013	0,9428	-4,868	1,202	-0,1981	599,20	2,844	1,255	0,5097	4,221	1,009	0,7368	-1,870	6,438	33,43	599,20	9,787	
599,40	28,89	-5,015	0,9438	-4,871	1,202	-0,1981	599,40	2,845	1,256	0,5104	4,224	1,010	0,7370	-1,872	6,441	33,43	599,40	9,790	
599,60	28,90	-5,017	0,9449	-4,873	1,203	-0,1981	599,60	2,846	1,256	0,5111	4,226	1,010	0,7372	-1,874	6,443	33,44	599,60	9,793	
599,80	28,91	-5,019	0,9462	-4,875	1,203	-0,1981	599,80	2,848	1,257	0,5117	4,228	1,011	0,7374	-1,875	6,446	33,45	599,80	9,797	
600,00	28,91	-5,021	0,9474	-4,877	1,203	-0,1981	600,00	2,849	1,257	0,5124	4,230	1,011	0,7376	-1,877	6,448	33,45	600,00	9,800	
600,20	28,92	-5,023	0,9489	-4,879	1,204	-0,1981	600,20	2,850	1,258	0,5130	4,233	1,011	0,7379	-1,879	6,450	33,46	600,20	9,803	
600,40	28,93	-5,025	0,9497	-4,881	1,204	-0,1981	600,40	2,852	1,258	0,5136	4,235	1,012	0,7381	-1,880	6,452	33,46	600,40	9,807	
600,60	28,93	-5,027	0,9506	-4,884	1,204	-0,1981	600,60	2,853	1,259	0,5142	4,237	1,012	0,7383	-1,882	6,454	33,46	600,60	9,810	
600,80	28,94	-5,029	0,9514	-4,885	1,205	-0,1981	600,80	2,854	1,259	0,5148	4,239	1,012	0,7385	-1,883	6,457	33,47	600,80	9,813	
601,00	28,94	-5,031	0,9523	-4,887	1,205	-0,1981	601,00	2,855	1,259	0,5154	4,241	1,012	0,7387	-1,885	6,459	33,48	601,00	9,817	
601,20	28,95	-5,033	0,9529	-4,889	1,205	-0,1981	601,20	2,857	1,260	0,5160	4,242	1,013	0,7389	-1,886	6,461	33,48	601,20	9,820	
601,40	28,95	-5,035	0,9536	-4,891	1,206	-0,1981	601,40	2,858	1,261	0,5166	4,244	1,013	0,7391	-1,888	6,463	33,48	601,40	9,823	
601,60	28,95	-5,037	0,9544	-4,893	1,206	-0,1981	601,60	2,859	1,261	0,5171	4,246	1,013	0,7392	-1,889	6,466	33,48	601,60	9,827	
601,80	28,96	-5,039	0,9558	-4,895	1,206	-0,1981	601,80	2,861	1,262	0,5177	4,248	1,013	0,7395	-1,890	6,468	33,49	601,80	9,830	
602,00	28,97	-5,041	0,9573	-4,897	1,206	-0,1981	602,00	2,862	1,262	0,5182	4,250	1,014	0,7397	-1,892	6,470	33,50	602,00	9,833	
602,20	28,97	-5,044	0,9594	-4,902	1,206	-0,1981	602,20	2,863	1,263	0,5188	4,252	1,014	0,7400	-1,893	6,472	33,49	602,20	9,837	
602,40	28,97	-5,047	0,9632	-4,905	1,207	-0,1981	602,40	2,865	1,263	0,5195	4,255	1,014	0,7404	-1,894	6,475	33,49	602,40	9,840	
602,60	28,97	-5,049	0,9655	-4,908	1,208	-0,1982	602,60	2,866	1,264	0,5201	4,259	1,014	0,7408	-1,895	6,477	33,49	602,60	9,843	
602,80	28,99	-5,051	0,9681	-4,910	1,208	-0,1982	602,80	2,867	1,264	0,5208	4,262	1,014	0,7413	-1,896	6,480	33,51	602,80	9,847	
603,00	28,99	-5,053	0,9702	-4,913	1,208	-0,1982	603,00	2,868	1,264	0,5216	4,265	1,014	0,7418	-1,897	6,483	33,52	603,00	9,850	
603,20	29,00	-5,056	0,9715	-4,915	1,209	-0,1982	603,20	2,869	1,265	0,5224	4,267	1,014	0,7422	-1,899	6,487	33,52	603,20	9,853	
603,40	29,01	-5,058	0,9727	-4,917	1,209	-0,1982	603,40	2,871	1,265	0,5232	4,269	1,015	0,7426	-1,900	6,491	33,53	603,40	9,857	
603,60	29,01	-5,060	0,9744	-4,919	1,209	-0,1982	603,60	2,872	1,266	0,5240	4,272	1,015	0,7430	-1,902	6,496	33,54	603,60	9,860	
603,80	29,02	-5,062	0,9758	-4,922	1,210	-0,1982	603,80	2,873	1,267	0,5247	4,274	1,015	0,7434	-1,903	6,501	33,55	603,80	9,863	
604,00	29,03	-5,065	0,9774	-4,924	1,210	-0,1982	604,00	2,875	1,267	0,5255	4,277	1,015	0,7438	-1,905	6,507	33,56	604,00	9,867	
604,20	29,04	-5,067	0,9786	-4,926	1,210	-0,1982	604,20	2,876	1,268	0,5263	4,279	1,015	0,7442	-1,906	6,512	33,56	604,20	9,870	
604,40	29,05	-5,069	0,9799	-4,928	1,210	-0,1981	604,40	2,878	1,268	0,5271	4,282	1,015	0,7448	-1,908	6,517	33,57	604,40	9,873	
604,60	29,05	-5,072	0,9810	-4,930	1,211	-0,1981	604,60	2,879	1,269	0,5279	4,284	1,015	0,7454	-1,910	6,522	33,56	604,60	9,877	
604,80	29,05	-5,074	0,9821	-4,932	1,211	-0,1981	604,80	2,880	1,270	0,5286	4,287	1,015	0,7460	-1,911	6,526	33,56	604,80	9,880	
605,00	29,05	-5,076	0,9833	-4,934	1,211	-0,1981	605,00	2,882	1,270	0,5293	4,289	1,015	0,7466	-1,912	6,531	33,57	605,00	9,883	
605,20	29,05	-5,078	0,9853	-4,937	1,211	-0,1981	605,20	2,883	1,271	0,5300	4,291	1,015	0,7471	-1,914	6,536	33,56	605,20	9,887	
605,40	29,05	-5,081	0,9872	-4,939	1,212	-0,1981	605,40	2,885	1,272	0,5307	4,293	1,015	0,7476	-1,915	6,540	33,56	605,40	9,890	
605,60	29,05	-5,083	0,9892	-4,940	1,212	-0,1981	605,60	2,886	1,272	0,5314	4,295	1,015	0,7481	-1,916	6,543	33,56	605,60	9,893	
605,80	29,05	-5,085	0,9910	-4,942	1,212	-0,1981	605,80	2,887	1,273	0,5320	4,298	1,015	0,7486	-1,917	6,547	33,55	605,80	9,897	
606,00	29,05	-5,087	0,9932	-4,944	1,212	-0,1981	606,00	2,889	1,274	0,5326	4,300	1,015	0,7489	-1,919	6,550	33,55	606,00	9,900	
606,20	29,05	-5,089	0,9945	-4,945	1,212	-0,1981	606,20	2,890	1,275	0,5333	4,301	1,015	0,7492	-1,920	6,553	33,55	606,20	9,903	
606,40	29,06	-5,090	0,9958	-4,947	1,212	-0,1981	606,40	2,891	1,275	0,5339	4,303	1,015	0,7495	-1,921	6,556	33,56	606,40	9,907	
606,60	29,06	-5,092	0,9967	-4,949	1,212	-0,1981	606,60	2,892	1,276	0,5345	4,304	1,016	0,7497	-1,922	6,559	33,56	606,60	9,910	
606,80	29,08	-5,094	0,9974	-4,951	1,212	-0,1981	606,80	2,894	1,277	0,5350	4,306	1,016	0,7500	-1,923	6,563	33,57	606,80	9,913	
607,00	29,08	-5,097	0,9977	-4,953	1,213	-0,1981	607,00	2,895	1,277	0,5356	4,309	1,016	0,7502	-1,925	6,566	33,58	607,00	9,917	
607,20	29,08	-5,099	0,9982	-4,955	1,213	-0,1981	607,20	2,896	1,278	0,5362	4,312	1,016	0,7504	-1,926	6,569	33,58	607,20	9,920	
607,40	29,09	-5,101	0,9987	-4,956	1,213	-0,1981	607,40	2,898	1,278	0,5368	4,315	1,016	0,7507	-1,927	6,571	33,59	607,40	9,923	
607,60	29,10	-5,103	0,9996	-4,958	1,213	-0,1981	607,60	2,899	1,279	0,5374	4,318	1,016	0,7510	-1,929	6,574	33,60	607,60	9,927	
607,80	29,11	-5,105	0,9997	-4,960	1,213	-0,1981	607,80	2,900	1,279	0,5380	4,320	1,016	0,7513	-1,930	6,576	33,60	607,80	9,930	
608,00	29,11	-5,107	1,000	-4,962	1,213	-0,1981	608,00	2,901	1,280	0,5386	4,322	1,016	0,7516	-1,932	6,579	33,61	608,00	9,933	
608,20	29,11	-5,109	1,001	-4,963	1,213	-0,1981	608,20	2,903	1,280	0,5391	4,324	1,016	0,7518	-1,933	6,582	33,60	608,20	9,937	
608,40	29,12	-5,111	1,001	-4,965	1,213	-0,1981	608,40	2,904	1,281	0,5397	4,326	1,016	0,7521	-1,934	6,585	33,61	608,40	9,940	
608,60	29,12	-5,113	1,003	-4,966	1,213	-0,1981	608,60	2,905	1,282	0,5403	4,328	1,016	0,7524	-1,936	6,588	33,61	608,60	9,943	
608,80	29,11	-5,115	1,004	-4,968	1,213	-0,1981	608,80	2,906	1,282	0,5409	4,330	1,016	0,7527	-1,937	6,591	33,59	608,80	9,947	
609,00	29,11	-5,117	1,005	-4,969	1,213	-0,1980	609,00	2,908	1,283	0,5414	4,331	1,016	0,7529	-1,938	6,594	33,59	609,00	9,950	
609,20	29,12	-5,119	1,005	-4,971	1,213	-0,1980	609,20	2,909	1,283	0,5418	4,333	1,016	0,7530	-1,939	6,597	33,59	609,20	9,953	
609,40	29,12	-5,121	1,006	-4,972	1,213	-0,1980	609,40	2,910	1,284	0,5423	4,335	1,016	0,7531	-1,940	6,601	33,60	609,40	9,957	
609,60	29,12	-5,123	1,006	-4,974	1,213	-0,1981	609,60	2,911	1,284	0,5428	4,338	1,016	0,7532	-1,941	6,604	33,60	609,60	9,960	
609,80	29,12	-5,124	1,007	-4,975	1,213	-0,1981	609,80	2,912	1,285	0,5432	4,340	1,016	0,7533	-1,942	6,606	33,60	609,80	9,963	
610,00	29,13	-5,126	1,007	-4,976	1,213	-0,1981	610,00	2,913	1,285	0,5437	4,341	1,016	0,7534	-1,943	6,609	33,60	610,00	9,967	
610,20	29,13	-5,128	1,008	-4,978	1,213	-0,1981	610,20	2,914	1,286	0,5441	4,343	1,016	0,7535	-1,944	6,612	33,60	610,20	9,970	
610,40	29,13	-5,130	1,009	-4,979	1,213	-0,1981	610,40	2,916	1,286	0,5445	4,344	1,017	0,7536	-1,946	6,615	33,60	610,40	9,973	
610,60	29,12	-5,133	1,011	-4,980	1,213	-0,1981	610,60	2,917	1,287	0,5450	4,346	1,017	0,7538	-1,947	6,618	33,59	610,60	9,977	
610,80	29,12	-5,143	1,021	-4,980	1,208	-0,1981	610,80	2,918	1,287	0,5454	4,347	1,018	0,7540	-1,948	6,621	33,56	610,80	9,980	
611,00	29,11	-5,150	1,033	-4,980	1,205	-0,1981	611,00	2,918	1,288	0,5458	4,349	1,019	0,7548	-1,950	6,623	33,55	611,00	9,983	
611,20	29,12	-5,156	1,040	-4,980	1,202	-0,1981	611,20	2,918	1,290	0,5461	4,352	1,020	0,7565	-1,952	6,627	33,55	611,20	9,987	
611,40	29,11	-5,161	1,050	-4,981	1,200	-0,1981	611,40	2,918	1,292	0,5465	4,355	1,022	0,7586	-1,954	6,630	33,53	611,40	9,990	
611,60	29,12	-5,166	1,056	-4,981	1,199	-0,1981	611,60	2,919	1,293	0,5468	4,358	1,025	0,7611	-1,956	6,633	33,54	611,60	9,993	
611,80	29,13	-5,170	1,064	-4,982	1,197	-0,1981	611,80	2,919	1,295	0,5470	4,360	1,028	0,7640	-1,957	6,635	33,55	611,80	9,997	
612,00	29,14	-5,174	1,070	-4,982	1,195	-0,1981	612,00	2,920	1,296	0,5473	4,362	1,030	0,7670	-1,959	6,637	33,55	612,00	10,000	
612,20	29,14	-5,178	1,075	-4,983	1,194	-0,1980	612,20	2,921	1,298	0,5476	4,365	1,033	0,7698	-1,961	6,640	33,55	612,20	10,00	
612,40	29,15	-5,183	1,078	-4,984	1,193	-0,1980	612,40	2,922	1,299	0,5480	4,368	1,035	0,7724	-1,963	6,642	33,55	612,40	10,01	
612,60	29,15	-5,188	1,079	-4,985	1,192	-0,1980	612,60	2,923	1,300	0,5484	4,371	1,038	0,7747	-1,965	6,645	33,55	612,60	10,01	
612,80	29,15	-5,193	1,080	-4,987	1,191	-0,1980	612,80	2,924	1,301	0,5489	4,374	1,040	0,7767	-1,967	6,647	33,55	612,80	10,01	
613,00	29,16	-5,198	1,081	-4,989	1,190	-0,1980	613,00	2,925	1,301	0,5494	4,377	1,042	0,7786	-1,968	6,650	33,54	613,00	10,02	
613,20	29,16	-5,203	1,082	-4,991	1,189	-0,1980	613,20	2,926	1,302	0,5499	4,380	1,044	0,7808	-1,970	6,653	33,54	613,20	10,02	
613,40	29,16	-5,207	1,084	-4,992	1,188	-0,1980	613,40	2,928	1,303	0,5503	4,383	1,046	0,7830	-1,972	6,655	33,54	613,40	10,02	
613,60	29,17	-5,211	1,085	-4,994	1,187	-0,1980	613,60	2,929	1,304	0,5507	4,385	1,047	0,7854	-1,973	6,658	33,54	613,60	10,03	
613,80	29,17	-5,215	1,088	-4,995	1,187	-0,1980	613,80	2,931	1,305	0,5512	4,388	1,049	0,7876	-1,975	6,661	33,53	613,80	10,03	
614,00	29,16	-5,220	1,090	-4,997	1,186	-0,1980	614,00	2,932	1,305	0,5517	4,390	1,050	0,7895	-1,977	6,665	33,52	614,00	10,03	
614,20	29,17	-5,224	1,092	-4,999	1,186	-0,1980	614,20	2,934	1,306	0,5522	4,393	1,051	0,7915	-1,978	6,668	33,52	614,20	10,04	
614,40	29,17	-5,228	1,094	-5,000	1,185	-0,1980	614,40	2,935	1,306	0,5526	4,395	1,052	0,7939	-1,980	6,672	33,51	614,40	10,04	
614,60	29,11	-5,232	1,096	-5,002	1,185	-0,1980	614,60	2,937	1,307	0,5531	4,397	1,054	0,7965	-1,981	6,675	33,43	614,60	10,04	
614,80	29,17	-5,236	1,099	-5,004	1,184	-0,1980	614,80	2,938	1,307	0,5535	4,400	1,055	0,7987	-1,982	6,679	33,51	614,80	10,05	
615,00	29,18	-5,240	1,102	-5,006	1,184	-0,1980	615,00	2,940	1,308	0,5539	4,402	1,056	0,8006	-1,984	6,682	33,51	615,00	10,05	
615,20	29,18	-5,243	1,105	-5,008	1,183	-0,1980	615,20	2,942	1,308	0,5543	4,405	1,057	0,8021	-1,985	6,685	33,51	615,20	10,05	
615,40	29,18	-5,247	1,106	-5,009	1,183	-0,1980	615,40	2,944	1,309	0,5548	4,407	1,058	0,8035	-1,986	6,688	33,50	615,40	10,06	
615,60	29,18	-5,250	1,109	-5,011	1,182	-0,1980	615,60	2,945	1,309	0,5552	4,410	1,060	0,8049	-1,988	6,692	33,50	615,60	10,06	
615,80	29,18	-5,254	1,111	-5,013	1,182	-0,1980	615,80	2,947	1,310	0,5557	4,412	1,061	0,8061	-1,989	6,695	33,50	615,80	10,06	
616,00	29,18	-5,257	1,114	-5,014	1,182	-0,1980	616,00	2,949	1,310	0,5561	4,414	1,062	0,8073	-1,990	6,699	33,50	616,00	10,07	
616,20	29,18	-5,261	1,117	-5,016	1,181	-0,1980	616,20	2,951	1,310	0,5565	4,416	1,064	0,8087	-1,992	6,703	33,49	616,20	10,07	
616,40	29,19	-5,264	1,121	-5,017	1,181	-0,1980	616,40	2,952	1,311	0,5569	4,419	1,065	0,8099	-1,993	6,708	33,49	616,40	10,07	
616,60	29,18	-5,267	1,123	-5,019	1,180	-0,1980	616,60	2,954	1,311	0,5574	4,421	1,067	0,8111	-1,994	6,712	33,48	616,60	10,08	
616,80	29,19	-5,270	1,127	-5,021	1,180	-0,1980	616,80	2,955	1,312	0,5578	4,423	1,068	0,8122	-1,995	6,716	33,49	616,80	10,08	
617,00	29,20	-5,274	1,131	-5,023	1,180	-0,1980	617,00	2,957	1,312	0,5582	4,425	1,070	0,8134	-1,996	6,720	33,49	617,00	10,08	
617,20	29,20	-5,277	1,134	-5,025	1,180	-0,1980	617,20	2,958	1,313	0,5587	4,427	1,071	0,8144	-1,998	6,723	33,49	617,20	10,09	
617,40	29,21	-5,280	1,137	-5,027	1,179	-0,1980	617,40	2,960	1,314	0,5591	4,430	1,073	0,8154	-1,999	6,727	33,50	617,40	10,09	
617,60	29,22	-5,284	1,139	-5,029	1,179	-0,1980	617,60	2,961	1,314	0,5596	4,432	1,074	0,8164	-2,001	6,731	33,50	617,60	10,09	
617,80	29,21	-5,288	1,141	-5,031	1,180	-0,1980	617,80	2,963	1,315	0,5601	4,435	1,076	0,8175	-2,002	6,735	33,49	617,80	10,10	
618,00	29,22	-5,291	1,142	-5,034	1,180	-0,1980	618,00	2,964	1,316	0,5606	4,437	1,078	0,8184	-2,003	6,738	33,50	618,00	10,10	
618,20	29,23	-5,295	1,143	-5,036	1,180	-0,1980	618,20	2,966	1,317	0,5612	4,439	1,080	0,8193	-2,005	6,741	33,51	618,20	10,10	
618,40	29,25	-5,299	1,144	-5,039	1,180	-0,1979	618,40	2,967	1,317	0,5617	4,442	1,082	0,8203	-2,006	6,744	33,53	618,40	10,11	
618,60	29,26	-5,303	1,147	-5,041	1,180	-0,1979	618,60	2,969	1,318	0,5624	4,444	1,084	0,8211	-2,008	6,747	33,55	618,60	10,11	
618,80	29,28	-5,307	1,149	-5,044	1,180	-0,1979	618,80	2,970	1,319	0,5630	4,448	1,085	0,8220	-2,010	6,751	33,56	618,80	10,11	
619,00	29,28	-5,311	1,150	-5,046	1,179	-0,1979	619,00	2,972	1,319	0,5638	4,451	1,087	0,8229	-2,012	6,756	33,56	619,00	10,12	
619,20	29,29	-5,314	1,151	-5,049	1,179	-0,1979	619,20	2,974	1,320	0,5646	4,454	1,088	0,8238	-2,014	6,761	33,57	619,20	10,12	
619,40	29,30	-5,318	1,152	-5,051	1,179	-0,1979	619,40	2,975	1,321	0,5654	4,457	1,090	0,8247	-2,016	6,766	33,58	619,40	10,12	
619,60	29,30	-5,321	1,153	-5,054	1,179	-0,1979	619,60	2,977	1,322	0,5660	4,460	1,091	0,8255	-2,018	6,770	33,57	619,60	10,13	
619,80	29,30	-5,325	1,155	-5,056	1,179	-0,1979	619,80	2,979	1,323	0,5667	4,462	1,093	0,8263	-2,019	6,773	33,57	619,80	10,13	
620,00	29,30	-5,328	1,156	-5,058	1,179	-0,1979	620,00	2,981	1,324	0,5673	4,465	1,094	0,8269	-2,021	6,775	33,56	620,00	10,13	
620,20	29,30	-5,332	1,158	-5,060	1,179	-0,1979	620,20	2,983	1,325	0,5679	4,468	1,095	0,8276	-2,022	6,778	33,56	620,20	10,14	
620,40	29,30	-5,335	1,160	-5,062	1,179	-0,1979	620,40	2,985	1,326	0,5685	4,470	1,097	0,8283	-2,024	6,780	33,55	620,40	10,14	
620,60	29,30	-5,338	1,162	-5,064	1,179	-0,1978	620,60	2,986	1,326	0,5690	4,472	1,098	0,8291	-2,025	6,781	33,55	620,60	10,14	
620,80	29,31	-5,341	1,164	-5,066	1,179	-0,1978	620,80	2,988	1,327	0,5696	4,474	1,099	0,8299	-2,026	6,783	33,55	620,80	10,15	
621,00	29,32	-5,345	1,166	-5,068	1,179	-0,1978	621,00	2,990	1,328	0,5701	4,476	1,101	0,8307	-2,028	6,785	33,57	621,00	10,15	
621,20	29,33	-5,348	1,168	-5,071	1,179	-0,1978	621,20	2,992	1,328	0,5706	4,479	1,102	0,8314	-2,029	6,787	33,58	621,20	10,15	
621,40	29,34	-5,351	1,170	-5,074	1,179	-0,1978	621,40	2,993	1,329	0,5711	4,481	1,104	0,8320	-2,031	6,789	33,58	621,40	10,16	
621,60	29,35	-5,355	1,172	-5,076	1,179	-0,1978	621,60	2,995	1,330	0,5717	4,484	1,105	0,8326	-2,033	6,791	33,59	621,60	10,16	
